_key,1|RIN del Banco Central/2018-Enero/valorCalculado,1|RIN del Banco Central/2018-Enero/Fictisio,1|RIN del Banco Central/2018-Febrero/valorCalculado,1|RIN del Banco Central/2018-Febrero/Fictisio,1|RIN del Banco Central/2018-Marzo/valorCalculado,1|RIN del Banco Central/2018-Marzo/Fictisio,1|RIN del Banco Central/2018-Abril/valorCalculado,1|RIN del Banco Central/2018-Abril/Fictisio,1|RIN del Banco Central/2018-Mayo/valorCalculado,1|RIN del Banco Central/2018-Mayo/Fictisio,1|RIN del Banco Central/2018-Junio/valorCalculado,1|RIN del Banco Central/2018-Junio/Fictisio,1|RIN del Banco Central/2018-Julio/valorCalculado,1|RIN del Banco Central/2018-Julio/Fictisio,1|RIN del Banco Central/2018-Agosto/valorCalculado,1|RIN del Banco Central/2018-Agosto/Fictisio,1|RIN del Banco Central/2018-Setiembre/valorCalculado,1|RIN del Banco Central/2018-Setiembre/Fictisio,1|RIN del Banco Central/2018-Octubre/valorCalculado,1|RIN del Banco Central/2018-Octubre/Fictisio,1|RIN del Banco Central/2018-Noviembre/valorCalculado,1|RIN del Banco Central/2018-Noviembre/Fictisio,1|RIN del Banco Central/2018-Diciembre/valorCalculado,1|RIN del Banco Central/2018-Diciembre/Fictisio,1|RIN del Banco Central/2019-Enero/valorCalculado,1|RIN del Banco Central/2019-Enero/Fictisio,1|RIN del Banco Central/2019-Febrero/valorCalculado,1|RIN del Banco Central/2019-Febrero/Fictisio,1|RIN del Banco Central/2019-Marzo/valorCalculado,1|RIN del Banco Central/2019-Marzo/Fictisio,1|RIN del Banco Central/2019-Abril/valorCalculado,1|RIN del Banco Central/2019-Abril/Fictisio,1|RIN del Banco Central/2019-Mayo/valorCalculado,1|RIN del Banco Central/2019-Mayo/Fictisio,1|RIN del Banco Central/2019-Junio/valorCalculado,1|RIN del Banco Central/2019-Junio/Fictisio,1|RIN del Banco Central/2019-Julio/valorCalculado,1|RIN del Banco Central/2019-Julio/Fictisio,1|RIN del Banco Central/2019-Agosto/valorCalculado,1|RIN del Banco Central/2019-Agosto/Fictisio,1|RIN del Banco Central/2019-Setiembre/valorCalculado,1|RIN del Banco Central/2019-Setiembre/Fictisio,1|RIN del Banco Central/2019-Octubre/valorCalculado,1|RIN del Banco Central/2019-Octubre/Fictisio,1|RIN del Banco Central/2019-Noviembre/valorCalculado,1|RIN del Banco Central/2019-Noviembre/Fictisio,1|RIN del Banco Central/2019-Diciembre/valorCalculado,1|RIN del Banco Central/2019-Diciembre/Fictisio,1|RIN del Banco Central/2020-Enero/valorCalculado,1|RIN del Banco Central/2020-Enero/Fictisio,1|RIN del Banco Central/2020-Febrero/valorCalculado,1|RIN del Banco Central/2020-Febrero/Fictisio,1|RIN del Banco Central/2020-Marzo/valorCalculado,1|RIN del Banco Central/2020-Marzo/Fictisio,1|RIN del Banco Central/2020-Abril/valorCalculado,1|RIN del Banco Central/2020-Abril/Fictisio,1|RIN del Banco Central/2020-Mayo/valorCalculado,1|RIN del Banco Central/2020-Mayo/Fictisio,1|RIN del Banco Central/2020-Junio/valorCalculado,1|RIN del Banco Central/2020-Junio/Fictisio,1|RIN del Banco Central/2020-Julio/valorCalculado,1|RIN del Banco Central/2020-Julio/Fictisio,1|RIN del Banco Central/2020-Agosto/valorCalculado,1|RIN del Banco Central/2020-Agosto/Fictisio,1|RIN del Banco Central/2020-Setiembre/valorCalculado,1|RIN del Banco Central/2020-Setiembre/Fictisio,1|RIN del Banco Central/2020-Octubre/valorCalculado,1|RIN del Banco Central/2020-Octubre/Fictisio,1|RIN del Banco Central/2020-Noviembre/valorCalculado,1|RIN del Banco Central/2020-Noviembre/Fictisio,1|RIN del Banco Central/2020-Diciembre/valorCalculado,1|RIN del Banco Central/2020-Diciembre/Fictisio,1|RIN del Banco Central/2021-Enero/valorCalculado,1|RIN del Banco Central/2021-Enero/Fictisio,1|RIN del Banco Central/2021-Febrero/valorCalculado,1|RIN del Banco Central/2021-Febrero/Fictisio,1|RIN del Banco Central/2021-Marzo/valorCalculado,1|RIN del Banco Central/2021-Marzo/Fictisio,1|RIN del Banco Central/2021-Abril/valorCalculado,1|RIN del Banco Central/2021-Abril/Fictisio,1|RIN del Banco Central/2021-Mayo/valorCalculado,1|RIN del Banco Central/2021-Mayo/Fictisio,1|RIN del Banco Central/2021-Junio/valorCalculado,1|RIN del Banco Central/2021-Junio/Fictisio,1|RIN del Banco Central/2021-Julio/valorCalculado,1|RIN del Banco Central/2021-Julio/Fictisio,1|RIN del Banco Central/2021-Agosto/valorCalculado,1|RIN del Banco Central/2021-Agosto/Fictisio,1|RIN del Banco Central/2021-Setiembre/valorCalculado,1|RIN del Banco Central/2021-Setiembre/Fictisio,1|RIN del Banco Central/2021-Octubre/valorCalculado,1|RIN del Banco Central/2021-Octubre/Fictisio,1|RIN del Banco Central/2021-Noviembre/valorCalculado,1|RIN del Banco Central/2021-Noviembre/Fictisio,1|RIN del Banco Central/2021-Diciembre/valorCalculado,1|RIN del Banco Central/2021-Diciembre/Fictisio,1|RIN del Banco Central/2022-Enero/valorCalculado,1|RIN del Banco Central/2022-Enero/Fictisio,1|RIN del Banco Central/2022-Febrero/valorCalculado,1|RIN del Banco Central/2022-Febrero/Fictisio,1|RIN del Banco Central/2022-Marzo/valorCalculado,1|RIN del Banco Central/2022-Marzo/Fictisio,1|RIN del Banco Central/2022-Abril/valorCalculado,1|RIN del Banco Central/2022-Abril/Fictisio,1|RIN del Banco Central/2022-Mayo/valorCalculado,1|RIN del Banco Central/2022-Mayo/Fictisio,1|RIN del Banco Central/2022-Junio/valorCalculado,1|RIN del Banco Central/2022-Junio/Fictisio,1|RIN del Banco Central/2022-Julio/valorCalculado,1|RIN del Banco Central/2022-Julio/Fictisio,1|RIN del Banco Central/2022-Agosto/valorCalculado,1|RIN del Banco Central/2022-Agosto/Fictisio,1|RIN del Banco Central/2022-Setiembre/valorCalculado,1|RIN del Banco Central/2022-Setiembre/Fictisio,1|RIN del Banco Central/2022-Octubre/valorCalculado,1|RIN del Banco Central/2022-Octubre/Fictisio,1|RIN del Banco Central/2022-Noviembre/valorCalculado,1|RIN del Banco Central/2022-Noviembre/Fictisio,1|RIN del Banco Central/2022-Diciembre/valorCalculado,1|RIN del Banco Central/2022-Diciembre/Fictisio,1|RIN del Banco Central/2023-Enero/valorCalculado,1|RIN del Banco Central/2023-Enero/Fictisio,1|RIN del Banco Central/2023-Febrero/valorCalculado,1|RIN del Banco Central/2023-Febrero/Fictisio,1|RIN del Banco Central/2023-Marzo/valorCalculado,1|RIN del Banco Central/2023-Marzo/Fictisio,1|RIN del Banco Central/2023-Abril/valorCalculado,1|RIN del Banco Central/2023-Abril/Fictisio,1|RIN del Banco Central/2023-Mayo/valorCalculado,1|RIN del Banco Central/2023-Mayo/Fictisio,1|RIN del Banco Central/2023-Junio/valorCalculado,1|RIN del Banco Central/2023-Junio/Fictisio,1|RIN del Banco Central/2023-Julio/valorCalculado,1|RIN del Banco Central/2023-Julio/Fictisio,1|RIN del Banco Central/2023-Agosto/valorCalculado,1|RIN del Banco Central/2023-Agosto/Fictisio,1|RIN del Banco Central/2023-Setiembre/valorCalculado,1|RIN del Banco Central/2023-Setiembre/Fictisio,1|RIN del Banco Central/2023-Octubre/valorCalculado,1|RIN del Banco Central/2023-Octubre/Fictisio,1|RIN del Banco Central/2023-Noviembre/valorCalculado,1|RIN del Banco Central/2023-Noviembre/Fictisio,1|RIN del Banco Central/2023-Diciembre/valorCalculado,1|RIN del Banco Central/2023-Diciembre/Fictisio,1|RIN del Banco Central/2024-Enero/valorCalculado,1|RIN del Banco Central/2024-Enero/Fictisio,1|RIN del Banco Central/2024-Febrero/valorCalculado,1|RIN del Banco Central/2024-Febrero/Fictisio
El Salvador,3441.87,N,3370.66,N,3400.37,N,3401.03,N,3532.18,N,3457.39,N,3752.4,N,3655.86,N,3558.55,N,3499.76,N,3503.95,N,3353.55,N,3493.55,N,3615.3,N,3594.41,N,3712.89,N,3765.82,N,3757,N,3693.67,N,4575.57,N,4466.62,N,4861.35,N,4062.36,N,3936.49,N,3948.04,N,3867.49,N,3864.18,N,3663.53,N,3441.4,N,3103.77,N,3578.9,N,3801.75,N,3809.72,N,3689.85,N,3473.22,N,2915.2,N,2770.23,N,2522.97,N,2447.37,N,2496.64,N,2985.16,N,2604.32,N,2877.28,N,3228,N,3292.46,N,3365,N,3468.86,N,3342.39,N,3404.24,N,3293.63,N,3334.89,N,3419.2,N,3649.33,N,3483.47,N,3270.3,N,3325.02,N,2941.12,N,2494.77,N,2579.88,N,2440.44,N,2734.72,N,2548.17,N,2556.18,N,2687.83,N,2680.52,N,2580.06,N,2617.42,N,2601.94,N,2522.89,N,2585.87,N,2788.94,N,2645.52,N,2761.43,N,2700.83,N
Guatemala,11345.9,N,11475.2,N,11740.8,N,11845.9,N,11849.5,N,11979.2,N,12127.1,N,12535.8,N,12309.2,N,12357.4,N,12472.4,N,12755.6,N,12452.4,N,12557.2,N,12759.2,N,12845.9,N,14070.1,N,14279.8,N,14386.4,N,14700.1,N,14516,N,14631,N,14604.1,N,14789,N,14895.4,N,15203.2,N,15337.7,N,16549.4,N,16708.1,N,16991.8,N,17398.1,N,17623,N,17611.2,N,18314.8,N,18249.4,N,18468.2,N,18253.3,N,18374.4,N,18699.8,N,18812.2,N,18929.7,N,18748.8,N,19167.1,N,19810.4,N,19827.2,N,20663.2,N,20701.8,N,20939.6,N,20813.4,N,20835.9,N,20763.5,N,20843.7,N,20986.7,N,19875.6,N,20808.2,N,21106.3,N,20427.5,N,20138,N,20398.8,N,20019.8,N,20139.4,N,20047.1,N,20343.7,N,20173.6,N,20044,N,21160.5,N,20969.8,N,20661.8,N,20292.6,N,21067.4,N,21038.5,N,21319.4,N,21227.3,N,20714.7,N
Honduras,4674.03,N,4764.17,N,4832.14,N,4873.46,N,4890.55,N,4884.74,N,4813.83,N,4726.71,N,4629.78,N,4612.67,N,4462.96,N,4853.14,N,4788.9,N,4838.4,N,4830.9,N,4950.8,N,5028.6,N,5062.9,N,5068.3,N,5063.6,N,5055.5,N,5137.6,N,5124.04,N,5808.86,N,5764,N,5855.5,N,6086.2,N,6131,N,6353.3,N,7389,N,7513.7,N,7510.38,N,7519.82,N,7760.4,N,8195,N,8148.8,N,8130.64,N,8242.7,N,8252.94,N,8482.96,N,8540.16,N,8645.38,N,8632.77,N,8934.15,N,8972.91,N,8823.34,N,8836.56,N,8677.56,N,8530.9,N,8483.3,N,8542.8,N,8524.3,N,8460,N,8352.5,N,8377.7,N,8330.5,N,8209.3,N,8191.7,N,8072.6,N,8421.5,N,8340.3,N,8286.5,N,8133.7,N,8059.4,N,8018.5,N,7913.8,N,7798.9,N,7707,N,7687.1,N,7643.4,N,7544.7,N,7555.9,N,7396.4,N,7334,N
Nicaragua,2739.8,N,2770.9,N,2852.1,N,2932.5,N,2868.5,N,2572.4,N,2414.6,N,2315,N,2122.6,N,2032.9,N,2026.7,N,2038.9,N,1961.6,N,1937.4,N,1913.1,N,1968.8,N,1947.8,N,1978.8,N,1973.5,N,1995.8,N,2051.2,N,2118.4,N,2161.7,N,2208.5,N,2237.6,N,2269.6,N,2394.5,N,2494.5,N,2562.5,N,2574.7,N,2610.9,N,2686.2,N,2755.9,N,2781,N,2793.1,N,3073.5,N,3201.41,N,3150.32,N,3227.81,N,3354.46,N,3509.11,N,3497.03,N,3530.89,N,3949.94,N,3955.36,N,3937.1,N,3908.57,N,3954.55,N,4001.55,N,4055.44,N,4128.76,N,4245.71,N,4284.29,N,4278.39,N,4271.29,N,4270.16,N,4185.72,N,4150.17,N,4206.97,N,4356.37,N,4482.97,N,4645.57,N,4817.77,N,4884.43,N,4948.37,N,4968.11,N,5096.47,N,5143.37,N,5150.67,N,5284.6,N,5356.6,N,5443.05,N,5471.6,N,,
Costa Rica,7120.05,N,7015.9,N,8473.9,N,8128.22,N,8010.7,N,8070.9,N,7900.4,N,7799.99,N,7468.77,N,6866.18,N,6537.83,N,7495,N,7571.59,N,7525.3,N,8336.42,N,8138.89,N,7739.34,N,7793.17,N,7877.62,N,7707.71,N,7462.51,N,7692.7,N,9150.3,N,8912.3,N,8211.42,N,8102.06,N,8032.86,N,8530.93,N,8552.73,N,8565.14,N,8340.18,N,7934.07,N,8238.14,N,7809.2,N,7457.6,N,7224.67,N,7265.96,N,7296.85,N,7169.04,N,7098.41,N,6831.14,N,7137.06,N,7375.91,N,7564.31,N,7568.28,N,7313.09,N,6780.75,N,6918.14,N,6827.9,N,6567.8,N,7054.1,N,6965.1,N,6618.7,N,6197.3,N,6510.8,N,7581.1,N,7566.2,N,7753.7,N,8278.5,N,8550,N,8281.6,N,8564,N,9136.6,N,11137.8,N,11021.1,N,11138.8,N,11353.9,N,11320.9,N,11333.6,N,11493.5,N,12876.9,N,13218.9,N,14337.1,N,13756.8,N
